auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,0,0,1,0,0,0,1,1.304795,0
0,0,0,0,0,0,0,0,0,0,0,0,0.974614,0
1,0,1,0,0,0,0,0,0,0,0,0,2.239671,1
0,0,1,0,1,0,0,1,0,1,0,0,2.297362,1
0,0,1,0,1,0,0,1,0,0,0,0,0.974614,0
0,0,0,0,1,0,0,1,0,0,0,0,0.974614,0
0,0,1,0,1,0,0,0,0,0,0,0,0.974614,0
1,0,0,0,0,1,0,0,0,0,1,0,0.974614,0
1,0,0,0,0,1,0,0,0,0,0,0,0.974614,0
1,0,0,0,1,1,0,0,0,0,1,0,0.974614,0
0,0,0,1,0,0,0,0,0,1,0,0,1.436536,0
1,0,0,1,0,0,0,0,0,1,0,0,1.7852,1
0,0,0,1,0,0,0,1,0,0,0,1,2.304779,1
1,0,1,1,0,0,0,0,0,0,0,0,1.184171,0
0,0,1,1,0,0,0,1,0,1,0,0,1.184171,0
0,0,1,1,1,0,0,1,0,0,0,0,1.184171,0
0,0,1,1,1,0,0,0,0,0,0,0,1.184171,0
0,0,1,0,0,0,1,0,0,0,0,0,2.299204,1
0,0,0,0,0,0,1,0,0,0,0,0,1.260329,0
0,0,1,0,0,0,0,0,0,0,0,0,2.041264,1
0,0,0,0,0,0,1,0,0,0,1,0,1.66665,1
0,0,0,0,1,0,0,1,0,0,0,1,1.260329,0
0,0,1,0,0,0,1,0,0,0,1,0,2.147071,1
1,0,0,1,0,0,0,0,0,0,0,0,1.625386,1
1,0,0,1,0,0,0,0,0,0,1,0,1.625386,1
1,0,0,0,0,0,0,0,0,0,0,0,1.625386,0
1,0,0,1,1,0,0,0,0,1,0,0,1.625386,1
1,0,0,0,0,0,0,0,0,1,0,0,1.625386,0
1,0,1,0,0,0,0,0,0,0,1,0,1.625386,0
1,0,0,0,0,0,0,1,0,0,0,1,1.625386,1
1,0,0,1,1,0,0,0,0,0,0,0,1.625386,1
0,0,0,0,0,0,0,1,0,0,1,0,1.501543,0
0,0,0,0,1,0,0,0,0,0,1,0,1.501543,0
0,0,0,0,0,0,1,0,0,1,1,0,1.501543,0
0,0,0,1,0,0,0,0,0,0,1,0,1.501543,0
0,0,1,0,0,0,1,1,0,1,1,0,1.501543,0
0,1,0,0,0,0,1,0,0,0,1,0,1.501543,0
0,0,0,0,0,1,1,1,0,1,1,1,1.501543,0
0,1,0,0,0,0,0,0,0,0,0,0,1.6667,1
0,0,0,0,1,0,0,0,0,0,0,0,2.030164,1
0,0,0,1,0,0,0,1,0,0,0,0,2.030164,1
0,1,1,0,0,0,1,0,0,0,0,0,1.6667,1
0,0,1,0,1,0,1,0,0,0,0,1,1.6667,1
0,1,0,0,1,0,0,0,0,0,0,0,1.6667,1
0,0,1,0,0,0,1,0,0,0,0,1,1.6667,1
