NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.802478,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,2.802478,1
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,1,1.63335,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22,8,1,1.3111,1
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,2,1.3111,1
0,1,0,0,1,0,0,0,0,0,0,0,0,48,8,2,1.3111,1
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,1,1.3111,1
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,0,1.3111,1
1,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,1.607433,1
0,0,0,1,1,0,0,0,0,1,0,1,0,22,8,1,1.3111,1
1,0,1,0,0,1,1,0,0,0,0,1,1,8,320,0,1.7667,1
1,0,0,0,1,1,0,0,0,1,0,0,1,8,8,0,2.3926,1
0,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,1.3556,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.4,1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,2.4,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.4,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.4,1
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,1,1.5778,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,0,2.2111,1
