NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.879033,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,2.879033,1
0,1,0,0,0,0,0,0,0,1,1,1,0,44,160,0,1.2889,0
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,1.72225,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,320,0,1.733367,1
1,0,1,1,0,1,0,1,0,1,0,1,0,44,320,0,1.2889,1
1,0,1,0,0,1,0,0,1,1,0,1,1,44,160,0,1.2889,1
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,1.2889,1
1,0,1,0,0,1,0,0,0,1,1,0,1,44,320,0,1.2889,1
0,0,0,0,0,0,0,0,0,1,1,1,1,22,8,1,1.2889,1
1,1,0,0,0,0,0,0,0,0,1,0,0,22,8,0,2.2741,1
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,2.0667,1
0,0,0,0,1,0,0,0,0,1,0,0,1,22,320,0,1.5556,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.451867,1
1,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.451867,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,2.451867,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,1.6889,1
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,1,2.03335,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,320,0,2.0889,1
1,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,2.0889,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,2.0889,1
