encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.666667,1
1,0,0,1,0,0,0,0,1,1,0,2.071429,1
0,0,0,0,1,0,0,0,1,0,0,1.895833,1
0,1,0,0,1,0,0,1,1,1,0,2.598214,1
1,1,0,0,1,0,0,0,0,0,1,1.1,1
0,0,0,0,1,0,0,0,1,1,1,0.75,1
1,0,0,0,1,0,0,1,1,0,0,0.75,0
1,0,1,0,0,0,0,0,1,1,0,0.75,1
1,0,1,0,0,0,0,1,1,0,0,0.75,1
0,1,0,0,1,0,0,0,1,1,0,0.75,1
0,0,0,0,0,1,0,0,0,0,0,2.25,1
0,0,0,0,1,0,0,0,0,1,0,2.25,1
0,0,0,0,1,0,0,1,0,0,1,1.958333,1
0,0,0,0,1,0,0,0,0,0,1,1.5625,1
0,0,0,0,0,1,0,0,1,0,0,2.1875,1
1,1,0,0,1,0,0,0,0,1,0,0.75,1
0,1,0,0,1,0,0,0,1,0,1,2.3125,1
1,0,1,0,0,0,0,0,1,0,0,1.958333,1
1,1,0,0,0,1,0,0,0,0,0,1.6875,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,1,0,0,1,0,0,0,0,0,0,2.0,1
