NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.9016,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,2.9016,1
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.41556,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,1.4778,0
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,1.4778,1
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.4778,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,1.4778,0
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,0,1.4778,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,0,1.4778,1
0,1,0,0,0,1,0,0,1,0,0,0,0,48,320,0,1.4778,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,1.7056,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,2.15,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,2.15,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,8,0,1.7056,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,1.8444,1
1,1,1,0,0,0,1,0,0,0,0,0,0,22,160,0,1.8444,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.1167,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.1167,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.1167,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.1167,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,0,2.1167,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.1167,1
