NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,0,0,48,320,0,3.94
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,1.08
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,1.0
1,1,0,0,1,0,1,0,1,0,0,0,1,44,8,2,4.817223543718239
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,1.44
1,0,1,0,0,1,0,0,1,1,0,0,1,22,160,0,2.73
0,0,0,1,1,0,0,0,0,0,0,0,0,8,320,0,1.07
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,0,1.18
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,0.67
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.67
1,1,1,0,0,1,0,0,0,1,1,0,0,48,8,0,1.9
0,0,0,1,1,0,0,0,0,0,0,0,0,8,160,0,1.04
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,0.66
1,0,1,0,0,1,0,0,0,0,1,1,1,8,8,0,0.86
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,0.93
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,1.31
1,0,1,0,0,0,1,0,0,1,1,0,1,48,8,0,4.813290663064047
1,0,1,0,0,1,0,1,1,1,0,0,1,22,160,0,4.815661173455669
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,0.57
0,0,0,1,0,0,1,0,0,1,0,0,0,8,160,0,1.15
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,0.67
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,1,0.92
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,0.86
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,0.93
1,0,1,0,0,1,0,0,0,0,1,1,1,8,8,0,0.86
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,1.08
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,1.31
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,1.44
0,0,0,1,0,0,1,0,0,0,0,0,0,22,320,0,1.58
0,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,1.88
0,0,1,0,0,1,0,0,1,0,1,0,1,8,8,0,4.812114808669327
0,0,0,1,1,0,0,0,1,0,0,1,0,8,160,0,4.815997525680033
0,0,1,1,1,1,0,0,0,0,1,1,1,8,8,0,4.81299077554492
1,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,1.6
1,0,0,0,0,0,1,0,0,0,0,1,1,8,8,0,4.81882256483943
1,0,1,0,0,1,0,0,0,1,1,1,0,8,160,0,4.812359089596231
0,0,1,1,1,0,0,0,0,0,0,0,0,8,160,0,4.811887717769999
0,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0,4.817049672080691
0,1,0,0,0,0,0,0,1,0,0,0,1,8,320,0,4.814590462886628
1,0,1,0,0,1,0,1,0,1,0,0,0,8,8,1,4.814494325521852
1,0,0,1,0,0,1,1,0,1,0,1,0,8,320,0,4.816908508335756
0,0,0,1,0,1,1,0,0,0,0,0,0,8,8,0,4.818473872687516
