NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,2.898414,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.898414,1
0,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,2.898414,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2.42002,1
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,1.4111,1
0,1,0,0,1,0,0,0,0,1,0,0,0,22,8,0,1.4111,1
1,1,0,0,0,1,0,0,0,1,1,1,0,48,320,0,1.4111,1
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,1.4111,1
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,1.4111,1
0,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,1.4111,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.6463,1
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,1.6167,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,1.9778,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.0944,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,1,2.0944,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,320,0,2.0944,1
