encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,1,0,0,1,2.0625,1
0,1,0,0,1,0,0,1,1,0,1,1.666667,1
1,0,1,0,0,0,0,0,0,1,0,2.708333,1
1,0,0,0,1,0,0,0,1,0,0,2.25,1
0,0,0,0,1,0,0,0,0,1,1,0.75,1
0,1,0,0,1,0,0,0,0,0,0,1.583333,1
0,0,0,0,1,0,0,0,0,0,0,0.75,1
1,0,0,1,0,0,0,0,1,1,0,1.666667,1
0,0,0,0,1,0,0,0,0,1,0,2.05,1
1,0,1,0,0,0,0,0,1,0,0,1.625,1
0,1,0,0,1,0,0,1,1,1,0,2.375,1
0,0,0,0,1,0,0,0,1,0,0,2.375,1
0,1,0,0,1,0,0,0,1,0,1,2.25,1
1,0,0,1,0,0,0,1,0,1,0,2.25,1
1,1,1,0,0,0,0,0,0,1,0,2.25,1
1,0,0,0,1,0,0,0,1,0,1,2.25,1
