OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1.356629,0
1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1.085714,0
1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1.085714,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.085714,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.085714,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.085714,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.085714,0
0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1.085714,0
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1.085714,0
0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1.085714,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.549743,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.394286,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1.623843,1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1.623843,1
0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1.206371,0
0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1.206371,0
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1.206371,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.206371,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.215829,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.110038,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.6111,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.557143,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.930114,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.215829,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.215829,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.802124,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.147105,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.469886,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.469886,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.087838,1
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1.434943,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.809557,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.809557,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.434943,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.434943,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.985714,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7556,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.7556,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.7556,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.7556,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.787257,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.787257,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.787257,1
