encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.313889,1
0,0,0,0,0,1,0,1,0,0,0,1.2546,0
1,0,0,0,0,0,1,0,1,0,0,2.412644,1
1,0,0,0,0,0,1,1,0,0,0,1.174067,0
0,1,0,0,0,0,1,0,0,1,0,2.507564,1
0,0,0,0,0,0,1,0,1,0,0,2.51443,1
0,0,0,0,1,0,0,0,0,0,1,1.5852,1
0,0,0,0,1,0,0,0,1,0,0,1.98335,1
0,1,1,0,0,0,0,1,0,1,0,0.85,0
0,1,0,1,0,0,0,0,1,0,0,0.85,0
1,0,0,0,1,0,0,0,1,0,0,2.035167,1
1,1,0,0,0,0,1,0,0,0,0,2.38498,1
0,0,0,0,0,1,0,0,1,1,0,1.776833,1
0,1,0,0,1,0,0,0,1,0,1,1.1444,0
0,1,0,1,0,0,0,1,1,1,0,1.6111,1
0,0,0,0,1,0,0,0,0,1,0,1.8287,1
0,1,0,0,1,0,0,0,0,0,1,1.3583,1
0,0,0,0,0,1,0,1,0,1,0,1.65555,1
1,0,1,0,0,0,0,0,0,1,0,1.64165,1
0,0,0,0,0,1,0,0,0,1,0,1.55,1
0,0,0,0,1,0,0,1,0,0,1,1.4528,1
0,1,0,0,1,0,0,0,0,0,0,1.4528,1
1,0,0,0,1,0,0,0,1,0,1,1.8444,1
1,1,1,0,0,0,0,0,0,1,0,1.8444,1
1,0,0,1,0,0,0,1,0,1,0,1.9917,1
