NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.963,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.963,1
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,1,2.9667,1
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,1.9778,1
1,0,1,1,0,0,0,0,0,0,1,0,0,22,160,0,1.9778,1
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,1.9778,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,1.9778,1
0,1,0,0,0,0,0,1,0,1,0,0,0,44,8,2,1.9778,1
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,1,1.9778,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,1,1.9778,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.4556,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.4556,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.4556,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.4556,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.4556,1
