encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,0,0,2.383342,1
0,1,0,0,1,0,0,0,1,0,1,2.566673,1
1,1,0,0,0,1,0,0,0,0,0,2.582548,1
0,0,0,0,1,0,0,0,0,0,0,1.088933,0
0,0,0,0,0,1,0,0,1,0,0,2.433342,1
1,0,0,0,1,0,0,0,1,0,1,2.216675,1
0,0,0,0,0,1,0,0,0,1,0,1.444467,1
0,0,0,0,1,0,0,0,1,0,0,2.255567,1
1,0,0,0,1,0,0,0,1,0,0,1.3,1
0,0,0,1,0,0,0,1,1,0,0,2.20555,1
1,1,0,0,1,0,0,0,0,1,0,1.966667,1
0,1,0,0,0,1,0,0,0,0,0,2.270367,1
0,0,0,0,1,0,0,0,0,1,0,1.377767,1
0,0,1,0,0,0,0,1,1,1,0,1.377767,1
0,0,0,0,1,0,0,0,0,1,1,1.377767,1
0,0,0,0,0,1,0,0,1,1,0,1.65555,1
0,0,0,0,0,1,0,1,0,1,0,1.377767,1
0,0,0,0,0,1,0,1,1,1,0,1.9,1
0,0,0,0,0,1,0,1,0,0,0,1.433333,1
0,0,0,0,1,0,0,0,1,0,1,1.433333,1
1,1,0,0,0,1,0,1,0,0,0,1.877767,1
