NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,2.82666,1
0,1,0,0,0,0,1,0,0,1,0,1,0,22,160,0,2.377767,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,2.82666,1
1,0,1,1,0,0,0,1,0,0,0,1,0,8,8,0,1.333367,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.333367,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,1.333367,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,2,2.222233,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,2.222233,1
0,1,0,0,0,0,1,0,0,0,0,1,0,22,8,0,1.333367,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,1.333367,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.533317,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.533317,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.066633,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.066633,1
