encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,1.545455,1
0,0,1,0,0,0,0,1,1,1,0,1.090909,1
1,0,0,0,1,0,0,0,1,0,1,2.272727,1
0,1,0,0,1,0,0,1,1,0,1,1.545455,0
0,0,0,0,1,0,0,1,1,0,1,0.454545,0
0,0,0,0,1,0,0,0,1,0,0,1.0,1
0,1,0,0,1,0,0,1,1,1,0,1.818182,1
0,1,0,0,1,0,0,0,1,0,1,1.909091,1
0,0,0,0,1,0,0,0,0,0,0,1.090909,1
0,0,0,0,1,0,0,1,0,0,1,1.545455,1
0,0,0,0,1,0,0,0,1,0,1,1.090909,1
1,0,0,0,1,0,0,0,1,0,0,1.272727,1
0,1,0,1,0,0,0,1,0,0,0,1.636364,1
1,1,0,0,1,0,0,0,0,0,0,1.454545,1
1,1,0,0,0,1,0,1,0,0,0,0.454545,0
0,1,0,0,0,1,0,0,0,0,0,1.545455,1
0,0,0,0,0,1,0,0,0,1,0,1.363636,1
0,0,0,0,0,1,0,0,0,0,0,1.363636,1
0,0,0,0,1,0,0,0,0,0,1,1.090909,1
0,1,0,0,1,0,0,0,0,0,0,0.727273,0
0,1,0,1,0,0,0,1,1,1,0,1.272727,1
1,1,0,0,1,0,0,0,0,1,0,0.818182,1
1,0,0,1,0,0,0,0,1,1,0,0.909091,1
0,0,0,0,0,1,0,0,1,0,0,1.0,1
