OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.362933,0
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.026653,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.777733,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.777733,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.855533,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.495044,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.66443,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.777733,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.562933,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1.774067,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.349992,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.599983,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.988883,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.377767,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.377767,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.866667,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.988883,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.455533,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.944433,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.455533,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6889,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.6889,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.6889,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.766667,1
