iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,10,1.925734,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0.819014,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.573818,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,10,1.115879,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,10,1.798407,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,0.819014,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.82666,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.64445,1
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,1.115879,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,0.819014,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,0.984171,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0.984171,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,0.984171,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,0.984171,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0.984171,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,90,1.460329,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.410329,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.410329,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.994724,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.540966,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,90,1.460329,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.83335,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.382554,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,2.141264,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.141264,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.206371,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,90,1.909557,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.063514,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,1.7778,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.7778,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10,1.7778,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.942857,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.942857,1
