iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.60448,1
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.637067,1
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.796333,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.088933,0
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,90,1.088933,0
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.303733,0
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.488933,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,90,1.088933,0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.488933,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.433362,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.094475,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.0778,0
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,2.238917,1
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,90,1.737067,1
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.900033,1
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.911133,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.107433,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,2.107433,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.6667,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.955583,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.6667,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.6667,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.955583,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.6667,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.6667,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.744467,1
