encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,1,0.5,0
0,0,0,0,0,1,0,0,1,1,0,1.416667,1
0,0,0,0,0,1,0,0,0,1,0,1.85,1
1,1,1,0,0,0,0,0,0,1,0,2.071429,1
1,1,0,0,1,0,0,0,0,0,0,1.75,1
0,0,0,0,1,0,0,0,1,0,1,1.75,1
0,0,0,0,1,0,0,0,0,1,1,0.5,0
1,1,0,0,1,0,0,0,0,0,1,1.34375,1
0,0,0,0,1,0,0,0,1,0,0,1.583333,1
0,0,0,0,1,0,0,0,0,0,1,1.34375,1
0,1,0,0,1,0,0,0,1,0,1,2.4375,1
1,1,0,0,0,1,0,0,0,0,0,1.8125,1
0,0,0,0,1,0,0,0,0,0,0,1.1875,1
0,1,0,0,0,1,0,0,0,0,0,2.375,1
0,0,0,0,1,0,0,0,0,1,0,1.708333,1
0,1,1,0,0,0,0,1,0,0,0,1.708333,1
0,1,0,0,1,0,0,1,1,0,1,1.9375,1
0,0,0,0,0,0,1,0,1,0,0,2.15625,1
0,1,0,0,1,0,0,0,0,0,0,1.625,1
0,0,0,0,0,1,0,0,1,0,0,2.15625,1
1,1,0,0,1,0,0,0,0,1,0,1.8125,1
1,0,1,0,0,0,0,0,0,1,0,1.5,1
