encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,2.603175,1
1,0,0,1,0,0,0,0,1,1,0,2.407407,1
1,0,0,0,0,0,1,0,0,1,0,2.376068,1
0,0,0,0,0,1,0,0,1,1,0,1.355556,1
0,1,0,0,0,1,0,1,1,1,0,0.888889,1
1,1,0,0,0,1,0,0,1,0,0,0.888889,1
0,1,0,0,0,1,0,0,1,0,0,0.888889,1
0,1,1,0,0,0,0,1,1,1,0,0.888889,1
0,0,0,1,0,0,0,0,0,1,0,0.888889,1
0,0,1,0,0,0,0,0,1,1,0,0.888889,1
0,0,0,0,0,1,0,0,0,0,0,2.222222,1
0,0,0,0,0,1,0,0,1,0,0,2.333333,1
1,0,0,0,0,0,1,0,1,0,0,1.888889,1
1,0,0,1,0,0,0,1,0,1,0,2.133333,1
0,0,0,0,0,1,0,0,0,1,0,2.0,1
0,0,1,0,0,0,0,1,1,1,0,1.111111,1
1,1,0,0,0,1,0,0,0,0,0,2.066667,1
0,0,0,0,0,0,1,0,1,0,0,2.0,1
0,1,0,0,0,0,1,0,0,1,0,1.5,1
0,0,0,1,0,0,0,1,1,0,0,1.5,1
