NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,3.81
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,0,6.14
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.56
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.48
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,9.49
1,1,1,0,1,1,0,0,0,1,0,1,0,48,160,0,7.19
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.5
1,0,0,0,0,0,0,1,0,0,0,0,1,22,8,1,13.42
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,13.42
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,12.43
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,2,16.02
0,1,1,0,0,0,0,1,0,0,0,0,0,48,8,0,13.38
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,15.97
0,0,0,0,0,0,0,0,1,1,0,0,1,22,160,0,14.47
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,0,14.24
0,1,0,0,0,0,0,1,0,0,0,0,0,48,8,0,15.95
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,1,12.26
0,0,0,0,0,0,0,0,1,0,0,0,1,44,8,0,15.44
0,0,0,1,1,0,0,0,0,0,0,1,0,44,8,0,14.77
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,12.7
1,0,1,0,0,1,1,0,1,0,0,1,0,22,160,0,27.453234854692454
0,1,1,1,0,0,0,1,0,0,0,0,0,48,160,0,27.451979587035385
0,0,1,0,0,1,1,1,0,0,1,0,0,48,8,0,27.451534081934074
1,1,0,0,0,1,1,0,0,0,0,0,0,22,8,0,27.452871655258168
0,0,0,0,1,1,0,1,1,1,0,1,0,44,8,2,27.452410881699468
0,0,1,0,0,1,0,1,1,0,0,0,1,8,320,2,27.453833147584533
1,1,1,0,0,0,1,0,1,0,0,0,1,48,320,1,27.45697203500879
0,0,1,1,0,1,0,1,1,1,0,0,1,44,160,2,27.451097717709235
0,1,0,1,1,1,1,1,0,0,0,0,0,22,320,2,27.455896399721244
0,0,0,1,0,1,0,1,0,1,0,1,1,44,8,0,27.453897222020448
1,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,27.4516738895359
0,0,0,1,1,0,0,0,0,0,0,1,0,48,160,0,27.457135940054933
1,1,1,0,0,1,0,1,0,1,0,1,0,44,8,0,27.45472781518858
0,0,0,0,0,0,0,0,0,0,0,1,1,22,8,0,27.456722316566218
0,0,0,0,0,0,0,0,1,1,1,0,1,48,8,1,27.457144856277854
0,0,0,0,1,0,0,0,1,0,0,1,1,48,8,0,27.454945435410814
0,0,0,0,0,0,0,1,0,0,0,0,0,48,8,0,27.454810357640724
0,1,1,0,0,1,0,0,1,0,0,0,1,22,8,1,27.458067733858414
0,0,0,1,0,0,0,0,1,0,0,0,1,22,8,1,27.457426120326843
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,5.8
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,0,27.45458276443395
1,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,5.29
0,0,0,0,0,0,0,0,1,0,0,0,0,22,8,0,27.453579189627643
0,0,0,0,0,0,0,0,1,1,0,0,1,48,8,1,27.45136036866432
1,0,0,0,0,0,0,1,0,0,1,0,1,22,8,1,27.452418137017823
0,0,0,1,0,1,0,0,0,0,0,0,1,8,8,0,27.456145183788887
0,0,0,1,1,0,0,0,0,0,0,0,1,8,8,0,27.456262476122866
0,0,0,0,0,0,1,1,1,0,0,1,1,44,8,0,27.458696194760115
0,1,1,0,0,0,0,1,0,0,0,0,0,48,8,1,13.13
1,0,0,0,1,0,0,1,0,0,0,0,1,22,8,0,27.45305855043139
1,0,1,0,0,0,0,1,1,0,0,0,0,8,8,0,27.45879258455408
0,0,1,0,1,0,0,0,0,1,0,1,0,44,8,0,27.45731562524079
0,1,0,0,0,0,0,1,0,0,0,0,1,22,8,0,27.4534360133136
1,1,0,0,0,0,0,0,1,0,0,0,1,22,8,1,27.451672418907116
1,0,0,0,0,1,0,1,1,1,0,0,1,22,160,0,27.458193505263047
1,0,0,0,1,0,0,1,0,1,0,1,1,8,8,1,27.45871621573421
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,0,20.29
0,1,0,0,0,0,0,0,0,0,1,0,1,8,8,0,27.455132163055275
1,0,0,0,0,0,0,1,0,0,0,0,0,48,8,0,27.456682953639685
