encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,2.625917,1
0,0,0,0,1,0,0,0,1,1,1,1.0,1
0,0,0,0,0,1,0,0,1,0,0,2.841978,1
0,0,0,1,0,0,0,0,0,1,0,1.0,1
0,0,0,0,0,1,0,0,1,1,0,2.20444,1
0,0,0,0,0,1,0,0,0,1,0,2.641286,1
0,0,0,0,0,1,0,1,0,1,0,1.0,1
1,0,0,0,1,0,0,0,1,0,0,2.836112,1
0,1,0,0,0,1,0,0,1,1,0,1.0,1
0,0,0,0,1,0,0,1,1,1,1,1.0,1
0,0,0,0,0,1,0,1,0,0,0,1.4667,1
0,0,0,0,0,1,0,0,0,0,0,2.672225,1
0,0,0,0,1,0,0,0,1,0,0,2.2889,1
0,1,0,0,0,1,0,0,0,0,0,2.474067,1
