auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,0,0,1,0,1,0,0,2.204754,1
0,0,0,0,0,0,1,0,0,0,1,1,0.730114,0
1,0,0,0,0,0,0,0,0,1,1,1,2.035971,1
1,1,1,1,1,0,1,0,1,1,0,0,0.730114,0
1,0,1,0,0,0,0,1,0,1,0,0,2.035971,1
0,0,0,0,0,0,0,0,1,0,1,1,0.730114,0
1,0,0,0,1,0,0,1,0,1,0,1,2.035971,1
1,1,1,0,1,0,1,1,1,1,1,1,0.730114,0
1,1,0,0,0,0,0,1,0,1,0,0,1.6,0
1,0,0,1,0,0,0,1,0,1,0,0,2.021138,1
0,0,0,0,0,0,1,0,0,0,0,0,1.6815,1
0,0,0,1,0,0,1,0,0,0,0,0,2.124871,1
0,0,1,0,0,0,1,0,0,0,0,1,1.184171,0
0,0,0,0,1,0,0,1,0,0,0,1,1.380986,0
0,1,0,1,0,0,1,1,0,1,0,0,1.184171,0
0,0,1,0,0,0,0,0,0,1,0,0,1.184171,0
0,0,0,0,0,0,1,1,0,0,0,0,1.184171,0
0,0,0,0,0,0,0,1,0,0,0,1,2.271429,1
0,0,0,0,0,0,0,0,0,0,0,1,1.590493,0
0,0,0,0,0,0,1,0,0,1,0,0,1.501593,0
1,0,0,1,1,0,1,1,0,1,0,0,1.149229,0
0,0,0,0,1,0,1,0,0,0,0,0,1.149229,0
0,0,0,0,0,0,1,0,0,1,1,1,1.149229,0
0,0,1,0,0,0,1,0,0,0,0,0,2.226979,1
0,0,0,0,0,0,0,1,0,0,0,0,1.149229,0
1,0,1,0,1,0,1,0,0,0,0,0,1.149229,0
0,0,0,0,1,0,0,0,0,0,0,0,1.149229,0
0,0,0,0,0,0,1,1,0,0,0,1,1.425386,0
0,0,0,0,0,0,0,0,0,1,0,1,1.425386,0
1,0,0,0,0,0,0,0,0,0,0,0,1.73335,1
0,0,1,0,0,0,0,1,0,0,0,0,1.425386,0
1,0,1,0,0,0,0,1,0,0,0,0,1.612743,0
1,0,0,0,0,0,1,0,0,0,0,0,1.612743,0
1,1,0,0,0,0,1,0,0,1,0,0,1.612743,0
1,0,0,0,0,0,0,0,0,1,0,0,1.612743,1
1,0,0,0,0,0,0,1,0,0,0,1,1.612743,1
0,0,1,1,0,0,0,1,0,1,0,1,1.7111,1
0,0,0,1,0,0,0,0,0,0,0,0,1.7111,1
0,0,0,1,0,0,0,1,0,1,0,0,1.7111,1
1,0,0,1,0,0,0,1,0,1,0,1,1.7111,1
0,0,1,1,0,0,0,1,0,1,0,0,1.7111,1
1,0,0,1,1,0,0,0,0,0,0,0,1.7111,1
0,0,0,0,0,1,0,0,0,0,0,0,1.765057,1
0,0,0,0,0,1,1,0,0,0,1,1,1.765057,1
