OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1.714286,1
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2.532468,1
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1.685714,1
0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1.047619,0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.571429,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.380952,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.571429,0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.571429,0
1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0.571429,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.571429,0
1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1.0,0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1.0,0
1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1.0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.285714,1
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.035714,1
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.642857,1
0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1.428571,1
0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1.428571,1
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1.428571,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.809524,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.142857,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.285714,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.285714,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.428571,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.428571,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.428571,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.714286,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.142857,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.142857,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.857143,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.857143,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.857143,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.857143,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.857143,1
