encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,0,0,1,0,0,1,0,2.25
0,0,0,0,0,1,0,0,1,0,0,2.24
1,0,1,0,0,0,0,0,0,1,0,2.21
0,1,0,0,1,0,0,1,1,0,1,2.25
1,0,0,0,1,0,0,0,1,0,0,2.22
0,0,0,0,0,1,0,0,0,0,0,2.23
0,1,0,0,1,0,0,0,1,0,1,2.19
1,0,0,0,0,0,1,0,0,1,0,2.25
0,1,0,0,1,0,0,1,1,1,1,2.15
0,1,0,1,0,0,0,1,0,0,0,2.28
0,1,0,0,1,0,0,0,0,0,0,2.23
0,0,0,0,1,0,0,0,0,1,1,2.31
0,0,0,0,1,0,0,0,0,0,1,2.23
0,0,0,0,1,0,0,0,0,1,0,2.22
1,0,1,0,0,0,0,0,1,0,0,2.23
0,0,0,0,0,1,0,0,0,1,0,2.25
1,1,0,0,1,0,0,0,0,0,1,2.3
0,0,0,0,0,1,0,1,0,0,0,2.16
0,1,0,0,1,0,0,0,0,0,1,2.25
0,0,0,0,1,0,0,0,1,0,1,2.09
0,0,0,1,0,0,1,1,0,0,1,45.8765985849677
1,1,1,1,0,1,1,0,1,0,0,45.87770923308943
0,1,0,1,0,1,1,1,1,1,1,45.87697999668081
1,1,0,1,0,0,0,0,1,0,0,5.75
0,0,1,0,0,1,1,0,0,0,1,45.87167193490243
0,1,0,0,0,1,1,0,1,1,0,45.87315146134964
0,1,0,0,0,1,1,1,0,0,1,45.87236041481262
1,0,1,1,0,0,0,0,0,1,0,45.87835497793698
0,0,1,1,0,1,0,1,0,1,0,45.87129363043006
1,0,0,0,0,1,0,0,1,0,0,5.33
