NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,1,1,0,0,0,1,0,1,0,8,8,0,2.16,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,2.15,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.555556,1
0,0,0,0,0,0,1,0,0,0,0,1,1,8,8,0,2.04,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,1.4,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,2,1.266667,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.4,1
1,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.4,1
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,1.4,1
1,1,1,0,1,1,0,0,0,1,0,1,0,44,320,0,1.4,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,1,2.3,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.7,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,1.933333,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,1.9,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.2,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.0,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.6,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1.6,1
