NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,1,0,0,1,0,0,0,0,1,0,22,160,0,2.0389,1
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,2.26224,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,320,0,2.893844,1
1,0,1,1,0,1,1,0,0,1,0,1,0,48,320,0,1.1556,0
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,1,1.1556,1
0,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,1.1556,0
0,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,1.1556,0
1,0,1,0,0,0,1,0,0,0,0,1,1,44,8,1,1.1556,1
0,1,1,0,1,0,0,0,0,1,0,0,0,44,8,1,1.1556,1
0,0,1,1,0,0,0,1,0,1,0,0,0,44,8,1,1.1556,1
0,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,1.4222,1
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,0,2.711125,1
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,1,1.8889,1
1,0,1,1,0,1,0,1,0,1,0,1,0,44,320,0,1.4222,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,2.540767,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,2.540767,1
0,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,2.1556,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,2.33335,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,1.7556,1
0,1,1,0,0,0,0,0,0,1,1,0,0,22,160,0,2.33335,1
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,2.33335,1
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,0,2.1111,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,2.1111,1
