NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,2.839522,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,2.07114,1
0,1,0,0,0,1,1,0,0,0,0,0,0,8,160,0,2.457157,1
0,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.0667,1
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,1,1.0667,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.0667,1
0,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,1.0667,1
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,1.0667,1
1,0,1,1,0,0,1,0,0,0,0,1,0,22,8,1,1.61115,1
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,0,1.0667,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,160,0,2.661125,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,1.5556,1
0,0,0,1,1,0,0,0,0,1,0,0,0,8,8,1,2.661125,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,2.429633,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,2.429633,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.2,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,2.2,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,1.9778,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,1.9778,1
