NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,2.885743,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.3578,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.885743,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.885743,1
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,1,1.3222,1
1,0,1,1,0,1,1,0,0,0,0,1,0,44,320,0,1.3222,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,1.3222,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,1.3222,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,1.3222,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.3222,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,1.7056,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,1.7056,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.3667,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.3667,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.2056,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.2056,1
