iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.876543,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,2.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.155556,0
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,90,0.888889,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10,1.148148,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,10,0.777778,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,1.861111,1
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,10,0.777778,0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,90,0.777778,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,1.355556,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.311111,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.925926,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,1.555556,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,1.611111,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.222222,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.111111,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.666667,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90,0.666667,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,10,1.0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.407407,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.972222,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.666667,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.666667,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.666667,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.148148,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.083333,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.555556,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,90,1.62963,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.62963,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.611111,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.777778,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.777778,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.777778,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,1.777778,1
