iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,90,0.333333,0
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,0.333333,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.581699,1
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,90,1.0,0
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,90,0.333333,0
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,90,0.333333,0
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,0.925926,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0.955556,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,90,0.333333,0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,0.888889,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.944444,0
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,90,0.555556,0
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,0.555556,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,0.944444,0
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.2,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.444444,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.888889,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.777778,1
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.740741,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.888889,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.166667,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.222222,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.0,1
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,1.555556,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.074074,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,1.777778,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.833333,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,2.0,1
0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.666667,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.666667,1
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.666667,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.833333,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.833333,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.666667,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.666667,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.666667,1
