NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,0.29
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,0.32
0,1,1,0,0,0,0,0,1,0,0,1,0,44,160,0,0.57
0,1,1,0,1,1,0,0,0,0,0,0,0,44,160,0,0.58
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,0.6
1,1,1,0,0,0,1,0,0,1,0,1,0,48,8,1,0.6
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,0.66
1,0,1,0,0,1,0,1,0,1,0,0,1,22,320,0,0.67
0,0,0,0,0,0,0,0,0,1,1,0,1,48,8,1,0.81
1,0,1,1,0,0,0,0,0,1,1,0,0,48,8,0,0.91
0,0,0,0,1,0,0,0,0,1,0,1,1,44,8,1,0.95
1,0,1,0,0,0,0,0,0,1,1,1,1,44,320,0,0.96
0,0,0,0,0,0,0,0,0,0,1,1,1,44,320,0,0.99
0,0,0,0,0,1,0,0,0,1,1,0,1,48,160,0,1.2211008256869935
1,1,1,0,0,1,0,0,0,0,1,0,1,48,160,2,1.221302470745466
1,1,1,1,0,1,0,0,0,1,1,0,1,48,8,1,1.2216727231921862
0,1,1,0,0,0,0,0,0,0,1,1,1,44,320,0,1.22192560994332
0,1,1,0,0,0,0,0,1,0,0,1,0,48,160,1,1.2220073830305136
0,0,0,0,0,0,0,0,1,1,1,0,1,22,8,0,1.2221264260009606
0,0,0,0,0,1,1,0,0,0,1,0,1,22,320,0,1.222343918276913
