OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.974614,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.006329,1
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0.974614,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.974614,0
0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0.974614,0
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.974614,0
1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0.974614,0
1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0.974614,0
1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0.974614,0
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.974614,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.601576,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.545993,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.011614,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.601576,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.447586,0
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.072971,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.035689,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.072971,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.393629,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.8111,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.093114,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.953957,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.169305,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.191538,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.321429,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.447586,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.657143,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.019064,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.019064,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.8,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.809557,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.809557,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.809557,1
