encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,0,0,1,0,0,1,0,10.17
1,1,0,0,1,0,0,0,0,0,0,10.28
1,1,0,0,0,1,0,0,0,0,0,10.17
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,0,0,0,1,0,1,0,0,10.16
1,0,0,0,1,0,0,0,1,0,1,10.16
1,0,0,0,1,0,0,0,1,0,0,10.19
0,1,0,0,0,1,0,0,0,0,0,10.13
1,1,0,0,0,0,1,0,0,0,0,10.35
0,1,0,0,1,0,0,0,0,0,0,10.5
0,0,0,0,0,1,0,0,0,0,0,10.19
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,0,1,0,0,0,1,0,1,10.31
0,1,0,0,1,0,0,0,1,0,1,10.17
1,1,0,0,1,0,0,0,0,1,0,10.13
1,1,0,0,1,0,0,0,0,0,1,10.46
0,0,0,0,0,1,0,0,1,1,0,10.68
0,0,0,0,1,0,0,0,0,0,1,10.72
0,0,0,0,1,0,0,0,1,0,0,9.33
1,1,0,0,1,0,0,0,1,0,1,10.73
0,0,0,1,0,0,1,1,0,0,1,314.9832353592545
1,1,1,1,0,1,1,0,1,0,0,314.9818490491629
0,1,0,1,0,1,1,1,1,1,1,314.9861699610991
1,1,0,1,0,0,0,0,1,0,0,18.5
0,0,1,0,0,1,1,0,0,0,1,314.98266439941773
0,1,0,0,0,1,1,0,1,1,0,314.98181235822915
0,1,0,0,0,1,1,1,0,0,1,314.9879408545792
1,0,1,1,0,0,0,0,0,1,0,314.98211475382175
0,0,1,1,0,1,0,1,0,1,0,314.985770307901
1,0,0,0,0,1,0,0,1,0,0,14.69
