encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.733333,1
0,1,0,0,1,0,0,1,1,1,0,1.733333,1
0,0,0,0,0,1,0,0,0,0,0,1.4,1
0,0,0,0,1,0,0,0,0,1,0,1.68,1
1,1,0,0,1,0,0,0,0,1,0,2.4,1
0,0,0,0,0,1,0,0,1,0,0,2.4,1
1,1,0,0,0,0,1,0,0,0,0,1.2,1
0,0,0,0,1,0,0,1,0,0,1,2.057143,1
1,1,0,0,0,1,0,0,0,0,0,2.24,1
0,1,0,0,1,0,0,0,0,0,0,1.2,1
1,0,0,0,0,0,1,0,1,0,0,2.2,1
0,0,0,0,0,1,0,0,0,1,0,1.7,1
0,0,0,0,1,0,0,0,0,0,0,1.0,1
0,0,0,0,1,0,0,0,0,0,1,1.0,1
1,0,0,0,1,0,0,0,1,0,1,2.1,1
0,1,0,0,1,0,0,0,0,0,1,1.4,1
0,1,0,0,1,0,0,1,1,0,1,1.4,1
0,0,0,0,0,1,0,1,1,1,0,2.2,1
0,0,0,0,1,0,0,0,1,0,0,2.2,1
