encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,1,0,0,0,1,0,1,0,3.73
0,0,0,0,0,1,0,0,1,0,0,3.66
0,0,0,0,0,1,0,0,0,0,0,3.81
0,1,0,0,1,0,0,0,1,0,1,3.78
0,0,0,0,1,0,0,0,0,1,0,3.82
0,0,0,0,0,1,0,0,0,1,0,3.79
0,0,0,0,1,0,0,0,1,0,1,3.86
1,1,0,0,1,0,0,0,0,1,0,3.82
0,1,0,0,1,0,0,0,0,0,0,3.46
1,1,1,0,0,0,0,0,1,0,0,5.11
0,1,0,0,1,0,0,1,1,0,1,3.82
0,1,0,0,1,0,0,0,0,0,1,3.94
0,0,0,1,0,0,0,0,0,0,0,7.43
0,0,0,0,1,0,0,1,1,1,1,7.33
1,1,0,0,0,0,1,0,0,0,0,3.8
0,1,0,0,0,1,0,0,0,1,0,10.38
0,0,1,1,1,1,0,0,1,1,1,87.20604085733892
0,1,0,0,1,1,1,0,0,1,1,87.20120082329822
0,1,0,0,1,1,0,0,1,1,1,87.20508856465331
1,0,1,0,0,0,0,1,0,0,0,6.81
1,0,0,1,0,0,0,1,0,1,0,3.73
0,0,0,0,0,1,0,0,1,0,0,3.66
0,0,0,0,0,1,0,0,0,0,0,3.81
0,1,0,0,1,0,0,0,1,0,1,3.78
0,0,0,0,1,0,0,0,0,1,0,3.82
0,0,0,0,0,1,0,0,0,1,0,3.79
0,0,0,0,1,0,0,0,1,0,1,3.86
1,1,0,0,1,0,0,0,0,1,0,3.82
0,1,0,0,1,0,0,0,0,0,0,3.46
1,1,1,0,0,0,0,0,1,0,0,5.11
1,1,0,0,0,0,1,0,0,1,0,10.65
0,0,1,0,0,0,0,1,0,1,1,87.20452883332017
1,0,0,1,0,1,1,0,1,0,0,87.20766390199934
0,1,0,0,1,0,0,0,0,1,0,7.53
1,0,0,1,0,0,0,1,0,0,0,7.16
0,1,1,1,0,1,0,0,0,0,0,87.20170077105399
0,0,0,1,1,0,0,0,1,0,1,87.20661903961388
1,0,0,0,0,1,0,0,1,0,0,7.08
1,1,0,1,0,1,0,0,0,1,0,87.20723399920648
0,0,0,0,0,0,1,0,0,0,0,65.02
1,0,0,0,1,0,0,0,1,0,0,3.74
0,1,0,0,1,0,0,1,0,1,0,7.09
0,0,0,0,0,1,0,0,1,0,1,87.20282921120099
1,1,0,0,1,1,0,1,0,1,0,87.2084580258255
1,0,0,1,0,0,0,0,0,0,1,87.2021643418761
0,0,0,0,0,0,0,0,1,0,0,87.20513147951236
0,1,0,1,0,0,1,0,1,0,0,87.2068238125163
1,0,0,0,1,0,0,1,1,1,1,6.87
0,1,0,0,1,0,0,1,1,1,0,3.68
1,0,0,1,0,0,0,0,0,0,0,10.57
0,0,0,0,1,1,0,0,0,0,1,87.20571489305351
0,1,0,0,1,0,0,0,1,1,1,5.11
1,1,0,0,1,0,0,0,0,0,0,3.82
0,1,0,0,1,0,1,1,1,1,0,87.2042141362102
1,0,0,0,0,0,0,0,1,0,1,87.20757992546372
0,1,0,0,1,1,1,0,0,0,1,87.20235014289005
0,0,0,0,1,1,0,1,1,1,0,87.20163213222881
0,1,0,0,0,0,0,1,0,1,1,87.20607759024743
0,1,0,0,1,0,0,0,1,0,0,7.46
0,0,0,1,0,1,1,0,0,0,0,87.20108308829592
1,0,0,0,0,1,0,0,0,1,0,6.78
0,1,0,0,0,1,0,0,0,0,0,3.78
0,0,0,0,1,0,0,0,0,0,0,3.82
0,1,0,1,1,0,0,0,0,1,0,87.20642964986445
0,1,1,0,1,0,0,0,1,0,0,87.20737732041233
1,1,0,1,1,1,0,0,1,0,1,87.20513653318103
1,0,0,0,1,0,0,0,0,1,0,7.1
0,0,0,0,1,1,0,0,1,0,0,87.20415075908136
0,0,1,1,0,1,0,0,1,1,0,87.20857596740501
1,0,0,0,1,0,0,0,0,0,0,7.06
1,0,0,0,0,0,0,0,1,0,0,87.20212198101682
1,0,1,0,0,1,0,0,0,0,0,87.20496785885378
1,1,0,0,1,0,0,0,1,0,0,69.12
0,0,1,0,0,1,0,0,1,0,1,87.20215438614593
0,0,0,1,0,0,0,1,1,0,0,3.83
0,1,0,1,1,0,0,0,0,0,0,87.20490284648392
0,0,0,0,0,0,0,0,1,1,0,87.20849762748574
0,1,0,0,1,1,0,0,1,0,0,87.20123169172132
0,0,0,0,0,0,0,0,1,0,1,87.20241203449196
0,1,0,0,1,1,1,0,0,1,0,87.2031284205707
0,1,0,1,0,1,0,0,0,0,1,87.20369400688108
0,1,0,0,1,0,1,0,0,0,0,87.2068500520815
1,1,0,0,0,0,0,0,0,0,0,87.20402325368063
0,0,0,0,1,1,0,0,0,0,0,87.20552775644208
0,1,0,0,0,1,0,1,0,1,0,5.05
0,1,0,0,0,0,1,0,0,0,0,57.08
0,0,0,0,1,0,0,0,1,0,0,3.91
0,1,0,0,0,1,0,0,1,1,0,7.54
0,1,0,0,0,0,0,0,0,1,0,87.20558671957112
1,0,0,1,1,1,0,0,1,1,0,87.2082402944124
