OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2.765422,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.765422,1
1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1.0222,0
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0222,0
0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1.0222,1
1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1.525933,1
0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1.0222,0
0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1.0222,1
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1.0222,1
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1.5,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.333333,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.75555,1
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1.3778,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.385167,1
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.5333,1
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5333,1
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2.0333,1
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1.9333,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.2111,1
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1.9333,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.2111,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.8889,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.8889,1
