encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,1,2.37658,1
1,0,0,0,1,0,0,0,1,0,0,2.064091,1
0,1,0,0,0,1,0,0,0,0,0,2.288369,1
0,1,0,0,1,0,0,1,1,0,1,2.092406,1
0,0,0,1,0,0,0,1,1,0,0,2.146429,1
0,1,0,0,1,0,0,0,0,0,0,2.230948,1
0,0,0,0,0,1,0,0,1,0,0,2.064091,1
0,1,0,0,1,0,0,0,1,0,1,1.5852,1
1,1,0,0,1,0,0,0,0,0,1,1.433325,1
0,0,0,0,1,0,0,0,1,0,0,1.947105,1
0,0,0,0,0,1,0,0,0,0,0,2.000796,1
0,1,0,0,1,0,0,0,0,0,1,1.025386,1
0,0,0,0,1,0,0,0,1,0,1,1.434943,1
0,0,0,0,0,1,0,0,0,1,0,1.6444,1
1,1,0,0,0,1,0,1,0,0,0,1.787257,1
