OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.832327,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.168893,1
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.525933,1
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.133333,0
1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1.133333,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.133333,0
0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1.133333,0
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1.133333,0
1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1.133333,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.133333,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.668893,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.511117,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.3889,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3889,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.577767,1
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.577767,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.84445,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.329633,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.577767,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.577767,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.2926,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.2926,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.611133,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.611133,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.133333,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.8,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.966667,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.966667,1
