encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,1.808333,1
1,0,1,0,0,0,0,0,0,1,0,2.153846,1
0,1,0,0,0,1,0,0,0,0,0,2.380952,1
0,0,0,0,0,1,0,0,1,0,0,2.128205,1
1,1,0,0,0,1,0,0,0,0,0,2.348958,1
0,0,1,0,0,0,0,1,1,1,0,1.375,1
1,1,0,0,0,1,0,1,0,0,0,1.383333,1
0,1,0,0,0,1,0,1,0,1,0,0.666667,0
0,1,1,0,0,0,0,1,1,1,0,0.666667,0
0,1,0,0,0,1,0,0,1,0,0,0.666667,0
1,0,0,0,0,0,1,1,0,0,0,1.716667,1
0,0,0,0,1,0,0,0,0,1,0,2.305556,1
0,0,0,0,0,1,0,0,0,1,0,1.5,1
0,0,0,0,1,0,0,1,0,0,1,1.888889,1
1,1,0,0,1,0,0,0,0,0,0,1.638889,1
0,0,0,0,0,1,0,0,0,0,0,2.083333,1
0,0,0,0,1,0,0,0,0,0,1,1.666667,1
0,0,0,0,1,0,0,0,0,0,0,1.416667,1
1,1,0,0,1,0,0,0,0,0,1,1.722222,1
0,0,0,0,1,0,0,1,1,0,1,1.416667,1
1,0,0,0,1,0,0,0,1,0,0,1.916667,1
0,0,0,0,0,1,0,1,0,0,0,1.916667,1
0,0,0,0,1,0,0,0,1,0,0,1.333333,0
1,1,0,0,1,0,0,0,0,1,0,1.666667,1
