OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.74666,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.9111,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.370367,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.9222,1
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.9111,0
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.9111,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9111,0
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.9111,0
0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.9111,0
1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0.9111,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.55555,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.948133,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.76665,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.55555,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.2,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.35555,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.94445,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.140733,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7222,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.95555,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.5333,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.95555,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.7778,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.7778,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7778,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.7778,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7778,1
