auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,0,0,1,0,0,0,0,2.25,1
0,0,0,0,1,0,0,1,0,0,0,0,1.0,0
1,0,1,0,0,0,1,0,1,1,0,0,1.0,0
0,0,0,0,0,0,0,1,1,0,0,0,1.0,0
0,1,0,0,0,0,1,1,0,1,0,0,1.0,0
1,1,0,0,0,0,0,1,0,1,0,0,2.5625,1
1,1,0,0,0,0,0,1,0,0,0,0,1.0,0
1,0,1,1,1,1,1,1,0,1,0,0,2.083333,1
0,0,0,1,0,1,0,1,0,0,0,0,1.0,1
0,0,1,1,1,1,1,1,0,1,0,0,1.0,1
0,0,1,1,0,0,0,0,0,0,0,0,1.0,0
0,0,0,1,0,0,0,0,0,0,0,0,1.0,1
1,0,1,1,0,0,0,0,0,1,0,0,2.416667,1
0,0,0,1,1,0,0,0,0,0,0,0,1.0,1
0,0,0,0,0,0,0,1,0,0,0,1,2.0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
0,0,1,0,0,0,0,0,0,0,0,0,2.0,1
0,0,0,0,0,0,1,1,0,0,0,0,1.0,1
0,0,0,0,0,0,0,1,0,0,0,0,1.0,1
1,0,1,0,1,1,1,1,0,1,0,0,2.0,1
1,1,1,0,0,0,0,1,0,1,0,1,2.375,1
1,1,0,0,0,0,0,0,0,1,0,0,2.375,1
1,0,0,0,1,0,0,1,0,1,0,0,2.375,1
1,1,0,1,0,0,0,0,0,0,0,0,2.0,1
1,0,1,0,0,0,0,0,0,0,0,0,2.0,1
0,0,0,1,0,0,0,1,0,0,0,0,2.0,1
