encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,1,0,0,0,2.18145,1
0,0,0,0,1,0,0,0,1,0,1,2.347188,1
0,0,0,0,0,0,1,0,1,0,0,2.3833,1
0,1,0,1,0,0,0,1,1,1,0,2.39387,1
0,0,0,0,1,0,0,0,0,0,0,1.2222,0
0,0,0,0,1,0,0,0,0,0,1,1.70555,1
1,0,0,0,0,0,1,0,0,1,0,1.788867,1
0,0,0,0,1,0,0,0,1,0,0,1.70555,1
0,0,1,0,0,0,0,1,1,1,0,1.637933,1
1,1,1,0,0,0,0,0,1,0,0,0.8944,0
1,0,0,1,0,0,0,0,1,1,0,1.6972,1
0,0,0,0,1,0,0,0,0,1,0,2.038875,1
1,0,0,0,0,0,1,0,1,0,0,2.244425,1
0,0,0,1,0,0,0,1,1,1,0,1.3222,1
0,1,0,0,1,0,0,1,1,1,1,2.137933,1
1,0,0,0,1,0,0,0,1,0,0,1.8333,1
0,0,0,0,1,0,0,1,0,0,1,1.90275,1
0,0,0,1,0,0,0,1,1,0,0,1.90275,1
0,1,0,0,1,0,0,1,1,0,1,1.90275,1
0,0,0,0,0,1,0,0,1,0,0,1.6972,1
0,1,0,0,1,0,0,1,1,1,0,1.93885,1
0,1,0,0,1,0,0,0,1,0,1,1.93885,1
