encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,1,0,0,0,0,1,1,1,0,1.651833,1
1,0,0,1,0,0,0,1,0,1,0,2.5111,1
0,0,0,0,0,1,0,0,0,1,0,2.697212,1
0,0,0,0,0,1,0,0,0,0,0,2.5111,1
1,1,0,0,1,0,0,0,0,1,0,2.492583,1
0,0,0,0,1,0,0,0,0,1,1,1.651833,1
0,0,0,0,1,0,0,0,0,0,0,1.1111,1
0,0,0,0,1,0,0,1,1,0,1,1.1111,1
0,0,0,0,1,0,0,0,1,0,0,1.5111,1
0,0,0,1,0,0,0,0,0,1,0,1.1111,1
1,1,0,0,0,1,0,0,0,0,0,2.07775,1
0,0,0,0,0,1,0,0,1,0,0,1.94445,1
0,0,0,0,1,0,0,0,0,1,0,2.281467,1
0,0,0,0,0,1,0,0,1,1,0,2.0333,1
1,1,0,1,0,0,0,0,0,0,0,1.7778,1
1,0,0,1,0,0,0,0,1,1,0,1.8444,1
1,1,0,0,1,0,0,0,0,0,0,1.8444,1
