iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,10,1.28
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,90,1.41
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.49
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.51
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,1.61
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,90,1.74
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,90,1.89
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10,2.36
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,10,2.4
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,10,3.11
1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,10,3.901161087362273
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,90,3.901250679554108
0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,90,3.9022048079223755
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,90,3.902224254997235
0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,10,3.9029269129107824
0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,10,3.9037571885854097
0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,90,3.9038230154309317
1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,90,3.9043921458874604
1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,10,3.9050925067351896
1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,10,3.905129952791398
