NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,1,1,0,0,0,0,0,1,0,8,160,0,2.977786,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.977786,1
0,0,0,0,1,0,0,0,0,0,0,1,1,8,160,0,1.96665,1
1,0,1,1,0,0,0,0,1,1,0,1,0,48,8,0,1.4333,1
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,1.4333,1
1,0,1,0,0,0,0,1,0,1,0,1,1,48,8,1,1.4333,1
0,1,1,0,0,1,0,1,0,1,0,0,0,48,320,0,1.4333,1
1,0,1,0,0,0,0,0,1,1,0,1,1,48,8,2,1.4333,1
1,0,0,0,0,0,0,1,0,1,0,1,1,48,8,1,1.4333,1
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,1,1.4333,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.7352,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.25,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,1.75,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,320,0,2.7352,1
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,1.75,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.4778,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,320,0,2.4778,1
1,0,0,1,0,1,0,1,0,1,0,1,0,8,160,0,2.0,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.2056,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.2056,1
