encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,0,1,1.696429,1
1,1,0,0,0,1,0,0,0,0,0,2.194444,1
1,0,0,0,0,0,1,1,0,0,0,1.8,1
0,0,0,0,1,0,0,0,0,1,0,2.272727,1
0,1,0,1,0,0,0,1,0,1,0,0.375,1
1,0,0,1,0,0,0,1,0,1,0,2.361111,1
0,1,0,0,0,1,0,0,1,0,0,0.375,1
1,1,0,0,0,0,1,1,0,0,0,0.375,1
0,1,0,0,0,1,0,0,0,0,0,2.305556,1
0,0,0,0,1,0,0,0,0,0,0,0.916667,1
1,1,0,0,1,0,0,0,0,0,0,1.958333,1
0,0,0,0,0,1,0,0,0,0,0,2.15,1
0,0,0,0,0,1,0,0,0,1,0,1.875,1
1,1,0,0,1,0,0,0,0,1,0,1.96875,1
0,0,0,0,1,0,0,0,0,1,1,1.125,1
0,0,0,0,1,0,0,1,1,0,1,1.125,1
0,0,0,0,0,1,0,0,1,1,0,1.0,1
0,1,0,0,1,0,0,0,1,0,1,2.125,1
1,0,0,0,1,0,0,0,1,0,0,1.75,1
