NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,2.834556,1
1,0,1,1,0,1,1,0,0,1,0,0,0,8,8,0,2.04444,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,1.688867,1
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,1.2444,0
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.2444,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,1.2444,1
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,1.2444,0
0,1,0,0,0,0,0,1,0,0,0,1,0,44,8,0,1.2444,1
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,1.2444,1
1,0,1,1,0,0,0,0,1,0,0,0,0,44,8,0,1.2444,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.633325,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,2.07775,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,1,2.244433,1
0,1,0,0,0,0,1,0,0,1,0,0,0,8,160,0,2.633325,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.4074,1
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,2.0111,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,1.5778,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.2222,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,160,0,2.2222,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,1,2.0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,320,0,2.0,1
