OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.85,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.4889,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.9889,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.07778,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.9741,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.887033,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.4889,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4889,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1.887033,1
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.9889,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.9778,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.85,1
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1.9778,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7111,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0889,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1.7167,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1.7167,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7167,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7167,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.7167,1
