encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,0,2.77776,1
1,1,0,0,1,0,0,0,0,0,0,2.388867,1
0,0,0,0,0,1,0,1,0,0,0,2.096267,1
0,0,0,0,1,0,0,1,0,0,1,2.4148,1
0,0,0,0,1,0,0,0,0,0,0,1.311067,1
0,1,0,0,1,0,0,0,0,0,0,2.096267,1
0,0,1,0,0,0,0,1,1,1,0,2.096267,1
0,0,1,0,0,0,0,1,0,0,0,1.311067,1
0,0,0,1,0,0,0,1,0,0,0,1.311067,1
0,1,1,0,0,0,0,0,0,0,0,1.311067,1
0,0,0,0,1,0,0,0,1,0,0,1.8222,1
0,0,0,0,0,1,0,0,0,0,0,2.477767,1
0,0,0,0,0,1,0,0,0,1,0,2.133333,1
1,0,1,0,0,0,0,0,1,0,0,2.133333,1
0,0,0,0,0,1,0,0,1,0,0,2.133333,1
1,1,0,0,1,0,0,0,0,1,0,2.133333,1
