NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,2.666667,1
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,2.75,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,320,0,2.111111,1
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,1,2.666667,1
1,1,1,0,0,0,1,0,0,1,0,1,0,48,8,1,1.333333,1
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,1.333333,1
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,1.333333,1
1,1,1,0,0,1,0,1,0,0,0,1,0,44,320,0,1.333333,1
0,0,0,0,1,0,0,0,0,1,0,1,1,22,8,2,1.333333,1
1,0,1,0,0,1,0,0,1,1,0,1,1,44,160,0,1.333333,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,0,2.0,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,2.333333,1
0,1,0,0,0,1,1,0,0,0,0,0,0,22,8,0,2.0,1
1,1,0,0,1,0,0,0,0,1,0,1,0,22,8,0,2.333333,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,1.666667,1
