NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.8489,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,2.855575,1
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,2.170367,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,1,1.533367,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,2.84445,1
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,2.533367,1
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,1.533367,1
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,1.533367,1
1,0,1,0,1,1,0,0,0,1,0,1,1,22,8,0,1.533367,1
0,0,1,0,1,0,0,0,0,0,0,0,1,22,8,0,1.533367,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.8222,1
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,1,1.8222,1
1,0,1,0,0,0,0,0,1,0,0,1,1,8,8,2,2.511117,1
0,1,0,0,0,1,0,0,0,0,1,0,0,8,320,0,2.200033,1
0,1,0,0,1,1,0,0,0,0,0,0,0,8,320,0,2.200033,1
