OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.1444,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.22444,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.43888,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.1444,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.718533,1
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1.1444,1
1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1.1444,1
1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1.1444,0
1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1.1444,1
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1.1444,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.5056,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4611,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4611,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.7333,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.7333,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.7333,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1.7333,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.18885,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7333,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.8944,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.8944,1
