iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,1.961891,1
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,0.952414,0
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.952414,0
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,1.4711,0
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,1.807931,1
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,90,0.952414,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,0.952414,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,90,0.952414,0
0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,90,0.952414,0
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,10,0.952414,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.371943,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.5222,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.828571,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,1.639124,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.785689,1
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,90,1.082529,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.676157,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.767181,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,1.082529,0
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,90,1.082529,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,1.991505,1
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,90,1.609507,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.709507,1
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.501543,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.830164,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.4889,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.830164,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.830164,1
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.4889,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.830164,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.742857,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.742857,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.742857,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.742857,1
