iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,2.333333,1
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,90,1.388889,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.606061,1
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.666667,0
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,1.777778,1
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,10,0.666667,0
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,10,0.666667,0
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,0.666667,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,1.333333,0
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,90,0.888889,0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,90,0.666667,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,90,0.666667,0
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,0.666667,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,90,0.666667,0
0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,0.666667,0
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,0.666667,0
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10,1.333333,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,90,2.083333,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,10,1.333333,1
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,2.083333,1
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,90,1.333333,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.277778,1
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.833333,1
0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.833333,1
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,1.833333,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,1.833333,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.0,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.5,1
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,1.5,1
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,1.5,1
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,2.0,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,2.0,1
