OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.088933,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.261914,1
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1.088933,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.088933,0
0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1.088933,0
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1.088933,0
1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1.088933,0
1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1.088933,0
1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1.088933,0
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.088933,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.615553,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.73335,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2.262967,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.615553,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.611133,1
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.2556,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.272225,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.2556,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.466667,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.977767,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.3148,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.144433,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.75555,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.977767,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.285167,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.544433,1
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.8222,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.988867,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.988867,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.988867,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.988867,1
