NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,1,0,1,0,0,0,1,0,8,160,0,2.8,1
0,0,0,1,0,1,0,0,0,1,1,0,0,22,160,0,2.199983,1
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,2.2074,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.511067,0
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,2,1.511067,1
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,1.511067,1
1,0,1,0,0,1,0,1,0,0,0,1,1,44,320,0,1.511067,0
1,0,1,0,0,0,0,0,1,1,0,1,1,44,160,0,1.511067,1
0,0,0,0,0,0,0,1,0,0,0,1,1,44,160,0,1.511067,1
1,0,1,1,1,1,0,0,0,1,0,1,0,48,160,0,1.511067,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,2.455567,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,1.8889,1
1,1,1,0,0,1,1,0,0,1,0,0,0,22,160,0,1.8889,1
1,0,1,1,0,1,1,0,0,1,0,1,0,48,8,0,1.8889,1
0,0,1,1,0,0,0,0,0,0,1,1,0,22,160,0,1.8889,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,0,2.022233,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.022233,1
0,1,1,0,0,1,0,0,1,0,0,1,0,8,160,0,2.022233,1
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,1,2.022233,1
1,0,0,1,0,1,1,0,0,1,0,1,0,8,160,0,2.022233,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,160,0,2.022233,1
1,1,1,0,0,1,0,0,0,1,1,0,0,22,160,0,2.022233,1
