encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,2.512705,1
1,0,0,0,1,0,0,0,1,0,0,1.861092,1
0,1,0,0,1,0,0,0,0,0,0,1.537033,1
1,1,0,0,1,0,0,0,0,0,0,2.11778,1
0,0,0,0,0,1,0,0,1,0,0,2.214817,1
0,1,0,0,1,0,0,0,0,0,1,2.307417,1
1,1,0,0,0,1,0,1,0,0,0,1.066633,0
0,1,1,0,0,0,0,1,0,1,0,1.066633,1
1,1,0,0,0,1,0,0,1,0,0,1.066633,1
0,1,0,0,1,0,0,0,1,0,0,1.066633,1
0,1,0,0,1,0,0,0,1,0,1,2.327792,1
1,1,1,0,0,0,0,0,0,1,0,2.144467,1
0,0,1,0,0,0,0,1,1,1,0,1.488883,1
1,0,0,0,0,0,1,0,1,0,0,1.7,1
0,0,0,0,1,0,0,0,0,1,1,1.355567,1
1,0,1,0,0,0,0,0,0,1,0,2.344467,1
1,1,0,0,0,1,0,0,0,0,0,1.888917,1
0,0,0,0,1,0,0,0,1,0,0,1.888917,1
0,0,0,0,1,0,0,1,0,0,1,1.966683,1
0,0,0,0,0,1,0,0,0,0,0,1.966683,1
0,0,0,0,0,0,1,0,1,0,0,1.7556,1
