encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,1,1.2111,0
0,0,0,0,0,1,0,0,1,1,0,1.537319,1
0,1,0,0,1,0,0,1,1,1,0,2.270375,1
0,0,0,0,0,1,0,0,0,1,0,1.601867,1
0,0,0,0,0,1,0,1,1,1,0,1.738867,1
0,0,0,0,0,1,0,1,0,0,0,1.738867,1
1,0,1,0,0,0,0,0,0,1,0,2.272225,1
0,1,0,0,0,1,0,0,0,0,0,2.476396,1
0,1,0,1,0,0,0,1,0,0,0,2.412233,1
0,0,0,0,0,1,0,0,1,0,0,2.016658,1
0,0,0,0,1,0,0,0,0,0,1,1.572267,1
0,0,0,0,0,1,0,0,0,0,0,1.844467,1
0,0,0,0,0,1,0,1,0,1,0,1.18335,0
1,0,0,0,1,0,0,0,1,0,1,1.418533,1
0,1,0,0,1,0,0,0,1,0,1,1.966683,1
0,0,0,0,1,0,0,0,0,1,0,1.948167,1
0,0,0,0,0,0,1,0,1,0,0,1.955558,1
1,1,1,0,0,0,0,0,0,1,0,1.838883,1
1,0,0,0,0,0,1,0,1,0,0,0.977767,0
0,0,0,0,1,0,0,0,0,1,1,0.977767,0
0,1,0,0,1,0,0,1,1,0,1,1.2167,1
1,1,0,0,0,1,0,0,0,0,0,1.74445,1
0,0,0,0,1,0,0,0,0,0,0,1.588933,1
0,1,0,0,1,0,0,1,1,1,1,1.727733,1
