NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,2.8178,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,2.118533,1
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,1.511067,1
1,1,1,0,1,1,0,0,0,1,0,1,0,48,160,0,1.511067,1
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,2,1.511067,1
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,1.511067,1
0,0,0,0,0,0,0,0,1,0,0,0,1,44,8,0,2.118533,1
1,1,1,0,0,0,0,0,0,1,1,0,0,48,8,0,1.511067,1
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,2,1.511067,1
0,0,1,0,0,0,0,1,0,1,0,1,1,48,8,0,1.511067,1
1,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,2.477817,1
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,1,2.477817,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,0,2.477817,1
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.7556,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.200033,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.200033,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.200033,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,2.200033,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,2.200033,1
