NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,2.4778,1
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,2.965086,1
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,2.965086,1
0,0,0,0,0,0,0,1,0,1,0,1,1,8,8,0,2.962967,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,0,1.4778,1
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,1.4778,1
0,1,0,0,0,1,0,1,0,0,0,0,0,22,8,0,1.4778,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,320,0,1.4778,1
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,1.4778,1
1,0,1,0,0,0,0,1,0,0,0,1,1,44,8,0,1.4778,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.712967,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,2.45555,1
1,0,0,1,0,0,0,1,0,1,0,0,0,8,8,0,2.45555,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,1,1.9778,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.1833,1
