encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,1.950617,1
1,1,0,0,0,1,0,1,0,0,0,0.925926,1
0,0,0,0,1,0,0,0,1,0,0,1.740741,1
0,1,0,0,1,0,0,0,1,0,1,2.30303,1
1,0,0,0,1,0,0,0,1,0,0,2.013889,1
0,1,0,0,1,0,0,0,0,0,1,1.555556,1
1,0,0,0,0,0,1,0,0,1,0,1.904762,1
0,1,0,0,1,0,0,1,1,0,1,1.714286,1
0,0,0,0,1,0,0,1,0,0,1,2.069444,1
1,0,0,0,0,0,1,1,0,0,0,2.211111,1
0,0,0,0,0,0,1,0,1,0,0,1.111111,1
0,0,0,0,1,0,0,0,1,0,1,1.703704,1
0,1,0,0,1,0,0,0,0,0,0,1.777778,1
0,0,0,0,1,0,0,0,0,0,1,1.777778,1
1,0,0,0,1,0,0,0,1,0,1,1.62963,1
0,0,0,0,1,0,0,0,0,1,0,1.944444,1
1,0,0,0,0,0,1,0,1,0,0,1.333333,1
1,1,0,0,1,0,0,0,0,0,0,1.222222,1
0,1,0,0,1,0,0,1,1,1,0,1.444444,1
0,0,0,0,0,1,0,0,0,0,0,1.722222,1
