encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,1,0,0,0,0.787879,0
0,0,0,0,0,1,0,0,1,0,0,0.787879,1
0,1,1,0,0,0,0,1,0,0,0,2.037879,1
1,1,1,0,0,0,0,0,0,1,0,1.963636,1
1,0,0,0,1,0,0,0,1,0,0,1.954545,1
0,0,0,0,1,0,0,0,0,1,0,2.227273,1
0,0,0,0,1,0,0,1,0,0,1,2.072727,1
1,1,0,1,0,0,0,0,0,0,0,2.293706,1
0,0,0,0,1,0,0,0,1,0,0,1.949495,1
0,0,1,0,0,0,0,0,1,0,0,0.363636,0
0,0,0,0,0,1,0,0,0,0,0,1.772727,1
0,0,0,0,1,0,0,1,1,0,1,1.5,1
0,0,0,0,0,1,0,1,0,0,0,1.575758,1
0,1,0,0,1,0,0,0,0,0,0,1.454545,1
1,0,0,0,0,0,1,0,1,0,0,1.954545,1
0,0,0,0,1,0,0,0,1,0,1,1.606061,1
1,1,0,0,1,0,0,0,0,0,0,1.727273,1
0,0,0,0,0,0,1,0,1,0,0,1.863636,1
0,1,0,0,1,0,0,0,1,0,1,1.666667,1
1,0,1,0,0,0,0,0,0,1,0,1.090909,1
0,1,0,0,0,1,0,0,0,0,0,1.939394,1
1,0,0,0,1,0,0,0,1,0,1,2.090909,1
