NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,0,0,1,1,0,0,8,320,0,2.314286,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,2.6,1
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,1,1.0,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,1.0,1
0,1,0,0,1,1,0,0,0,1,0,0,0,44,160,0,1.0,1
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,1.0,1
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,1,1.0,1
0,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,1.0,1
0,1,1,0,0,1,0,0,1,0,0,1,0,48,160,0,1.0,1
1,0,1,0,0,0,0,1,0,1,0,1,1,48,8,1,1.0,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,2.4,1
0,0,1,1,1,1,0,0,0,0,0,0,0,8,8,0,2.133333,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,2.4,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,2.266667,1
0,0,0,0,0,0,0,1,0,1,0,0,1,8,8,0,2.133333,1
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,2.4,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.7,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.4,1
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,2,1.4,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,1.4,1
