NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.540767,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,2.000025,1
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,1,1.540767,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,2.03558,1
0,1,0,0,0,0,1,0,0,1,0,0,0,22,160,0,1.1111,1
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,1.53335,1
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.1111,0
1,1,1,0,0,0,0,0,0,1,1,0,0,44,8,1,1.94445,1
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,1,1.1111,1
1,0,1,0,0,1,1,0,0,1,0,0,1,22,8,0,1.1111,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.655575,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,2.4889,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.4889,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.4889,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.4889,1
0,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,2.4889,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.7778,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.24445,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.24445,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.24445,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.1111,1
